Torey Krug;5250000;BOS
Adam McQuaid;2750000;BOS
Kevan Miller;2500000;BOS
John-Michael Liles;2000000;BOS
Colin Miller;1000000;BOS
Joe Morrow;800000;BOS
Dennis Seidenberg;0;BOS
Tuukka Rask;7000000;BOS
Anton Khudobin;1200000;BOS
Ryan O'Reilly;7500000;BUF
Kyle Okposo;6000000;BUF
Evander Kane;5250000;BUF
Matt Moulson;5000000;BUF
Tyler Ennis;4600000;BUF
Brian Gionta;4250000;BUF
Jack Eichel;3775000;BUF
Sam Reinhart;3544000;BUF
Marcus Foligno;2250000;BUF
Hudson Fasching;1350000;BUF
Zemgus Girgensons;1150000;BUF
Johan Larsson;950000;BUF
Nicolas Deslauriers;775000;BUF
David Legwand;0;BUF
Zach Bogosian;5143000;BUF
Dmitry Kulikov;4333000;BUF
Josh Gorges;3900000;BUF
Cody Franson;3325000;BUF
Jake McCabe;1600000;BUF
Justin Falk;650000;BUF
Casey Nelson;650000;BUF
Carlo Colaiacovo;0;BUF
Rasmus Ristolainen;0;BUF
Robin Lehner;2225000;BUF
Anders Nilsson;1000000;BUF
Sean Monahan;6375000;CGY
Troy Brouwer;4500000;CGY
Michael Frolik;4300000;CGY
Mikael Backlund;3575000;CGY
Sam Bennett;3194000;CGY
Matt Stajan;3125000;CGY
Lance Bouma;2200000;CGY
Matthew Tkachuk;1775000;CGY
Brandon Bollig;1250000;CGY
Micheal Ferland;825000;CGY
Alex Chiasson;800000;CGY
Linden Vey;700000;CGY
Johnny Gaudreau;0;CGY
Chris Higgins;0;CGY
Mark Giordano;6750000;CGY
Dougie Hamilton;5750000;CGY
Dennis Wideman;5250000;CGY
TJ Brodie;4650000;CGY
Ladislav Smid;3500000;CGY
Deryk Engelland;2917000;CGY
Jyrki Jokipakka;900000;CGY
Brian Elliott;2500000;CGY
Chad Johnson;1700000;CGY
Karri Ramo;0;CGY
Jordan Staal;6000000;CAR
Jeff Skinner;5725000;CAR
Victor Rask;4000000;CAR
Bryan Bickell;4000000;CAR
Elias Lindholm;2700000;CAR
Lee Stempniak;2500000;CAR
Viktor Stalberg;1500000;CAR
Teuvo Teravainen;1344000;CAR
Joakim Nordstrom;1275000;CAR
Jay McClement;1200000;CAR
Phillip Giuseppe;925000;CAR
Andrej Nestrasil;912000;CAR
Justin Faulk;4833000;CAR
Ron Hainsey;2833000;CAR
Noah Hanifin;1775000;CAR
Jaccob Slavin;925000;CAR
Brett Pesce;925000;CAR
Ryan Murphy;787000;CAR
Matt Tennyson;675000;CAR
Michal Jordan;0;CAR
Cam Ward;3300000;CAR
Eddie Lack;2750000;CAR
Patrick Kane;10500000;CHI
Jonathan Toews;10500000;CHI
Marian Hossa;5275000;CHI
Artem Anisimov;4550000;CHI
Artemi Panarin;3500000;CHI
Marcus Kruger;3083000;CHI
Richard Panik;875000;CHI
Andrew Desjardins;800000;CHI
Jordin Tootoo;750000;CHI
Brandon Mashinter;575000;CHI
Dennis Rasmussen;575000;CHI
Tomas Fleischmann;0;CHI
Brent Seabrook;6875000;CHI
Duncan Keith;5538000;CHI
Niklas Hjalmarsson;4099999;CHI
Brian Campbell;2250000;CHI
Erik Gustafsson;925000;CHI
Trevor Riemsdyk;825000;CHI
Michal Rozsival;600000;CHI
Christian Ehrhoff;0;CHI
Corey Crawford;6000000;CHI
Scott Darling;588000;CHI
Nathan MacKinnon;6300000;COL
Matt Duchene;6000000;COL
Gabriel Landeskog;5571000;COL
Jarome Iginla;5333000;COL
Carl Soderberg;4750000;COL
Joe Colborne;2500000;COL
Blake Comeau;2400000;COL
John Mitchell;1800000;COL
Cody McLeod;1333000;COL
Mikhail Grigorenko;1300000;COL
Ben Smith;675000;COL
Andreas Martinsen;640000;COL
Gabriel Bourque;0;COL
Rene Bourque;0;COL
Jack Skille;0;COL
Jesse Winchester;0;COL
Erik Johnson;6000000;COL
Tyson Barrie;5500000;COL
Francois Beauchemin;4500000;COL
Fedor Tyutin;2000000;COL
Nikita Zadorov;1744000;COL
Eric Gelinas;1575000;COL
Patrick Wiercioch;800000;COL
Brad Stuart;0;COL
Semyon Varlamov;5900000;COL
Calvin Pickard;1000000;COL
Brandon Saad;6000000;CLB
Brandon Dubinsky;5850000;CLB
Nick Foligno;5500000;CLB
David Clarkson;5250000;CLB
Scott Hartnell;4750000;CLB
Cam Atkinson;3500000;CLB
Pierre-Luc Dubois;3425000;CLB
Boone Jenner;2900000;CLB
Matt Calvert;2200000;CLB
Gregory Campbell;1500000;CLB
Alexander Wennberg;1400000;CLB
William Karlsson;1000000;CLB
Sam Gagner;650000;CLB
Jarret Stoll;0;CLB
Seth Jones;5400000;CLB
Jack Johnson;4357000;CLB
David Savard;4250000;CLB
Ryan Murray;2285000;CLB
Dalton Prout;1575000;CLB
Cody Goloubef;750000;CLB
Marc-Andre Bergeron;0;CLB
Sergei Bobrovsky;7425000;CLB
Curtis McElhinney;800000;CLB
Jason Spezza;7500000;DAL
Patrick Sharp;5900000;DAL
Tyler Seguin;5750000;DAL
Jamie Benn;5250000;DAL
Ales Hemsky;4000000;DAL
Cody Eakin;3850000;DAL
Jiri Hudler;2000000;DAL
Antoine Roussel;2000000;DAL
Radek Faksa;1338000;DAL
Patrick Eaves;1000000;DAL
Mattias Janmark;800000;DAL
Adam Cracknell;600000;DAL
Travis Moen;0;DAL
Valeri Nichushkin;0;DAL
John Klingberg;4250000;DAL
Johnny Oduya;3750000;DAL
Dan Hamhuis;3750000;DAL
Jordie Benn;1100000;DAL
Jamie Oleksiak;919000;DAL
Patrik Nemeth;900000;DAL
Stephen Johns;725000;DAL
Andrew Bodnarchuk;725000;DAL
Kris Russell;0;DAL
Kari Lehtonen;5900000;DAL
Antti Niemi;4500000;DAL
Henrik Zetterberg;6083000;DET
Frans Nielsen;5250000;DET
Gustav Nyquist;4750000;DET
Justin Abdelkader;4250000;DET
Johan Franzen;3955000;DET
Darren Helm;3850000;DET
Tomas Tatar;2750000;DET
Thomas Vanek;2600000;DET
Riley Sheahan;2075000;DET
Dylan Larkin;1425000;DET
Joe Vitale;1117000;DET
Drew Miller;1024999;DET
Tomas Jurco;900000;DET
Teemu Pulkkinen;812000;DET
Steve Ott;800000;DET
Luke Glendening;628000;DET
Ben Street;600000;DET
Mike Green;6000000;DET
Danny DeKeyser;5000000;DET
Niklas Kronwall;4750000;DET
Jonathan Ericsson;4250000;DET
Brendan Smith;2750000;DET
Alexey Marchenko;1450000;DET
Kyle Quincey;0;DET
Jimmy Howard;5292000;DET
Petr Mrazek;4000000;DET
Jordan Eberle;6000000;EDM
Ryan Nugent-Hopkins;6000000;EDM
Milan Lucic;6000000;EDM
Benoit Pouliot;4000000;EDM
Connor McDavid;3775000;EDM
Jesse Puljujarvi;3425000;EDM
Leon Draisaitl;3400000;EDM
Nail Yakupov;2500000;EDM
Matt Hendricks;1850000;EDM
Mark Letestu;1800000;EDM
Zack Kassian;1500000;EDM
Patrick Maroon;1500000;EDM
Anton Lander;988000;EDM
Iiro Pakarinen;725000;EDM
Lauri Korpikoski;0;EDM
Kris Versteeg;0;EDM
Andrej Sekera;5500000;EDM
Oscar Klefbom;4167000;EDM
Adam Larsson;4167000;EDM
Mark Fayne;3625000;EDM
Andrew Ference;3250000;EDM
Griffin Reinhart;3213000;EDM
Darnell Nurse;1713000;EDM
Brandon Davidson;1425000;EDM
Eric Gryba;0;EDM
Cam Talbot;4167000;EDM
Jonas Gustavsson;800000;EDM
Aleksander Barkov;5900000;FLA
Jaromir Jagr;5500000;FLA
Vincent Trocheck;4750000;FLA
Nick Bjugstad;4099999;FLA
Jussi Jokinen;4000000;FLA
Reilly Smith;3425000;FLA
Jonathan Huberdeau;3250000;FLA
Derek MacKenzie;1300000;FLA
Jared McCann;1107000;FLA
Colton Sceviour;950000;FLA
Jonathan Marchessault;750000;FLA
Greg McKegg;700000;FLA
Logan Shaw;660000;FLA
Shawn Thornton;600000;FLA
Justin Fontaine;0;FLA
Keith Yandle;6350000;FLA
Jason Demers;4500000;FLA
Aaron Ekblad;3775000;FLA
Jakub Kindl;2040000;FLA
Mark Pysyk;1125000;FLA
Alex Petrovic;1050000;FLA
Steven Kampfer;613000;FLA
Adam Pardy;0;FLA
Willie Mitchell;0;FLA
Roberto Luongo;4533000;FLA
James Reimer;3400000;FLA
Reto Berra;1450000;FLA
Anze Kopitar;10000000;LAK
Dustin Brown;5875000;LAK
Jeff Carter;5273000;LAK
Marian Gaborik;4875000;LAK
Tyler Toffoli;3250000;LAK
Trevor Lewis;2000000;LAK
Dwight King;1950000;LAK
Kyle Clifford;1600000;LAK
Teddy Purcell;1600000;LAK
Tanner Pearson;1400000;LAK
Jordan Nolan;950000;LAK
Michael Latta;600000;LAK
Nick Shore;600000;LAK
Andy Andreoff;588000;LAK
Devin Setoguchi;0;LAK
Drew Doughty;7000000;LAK
Alec Martinez;4000000;LAK
Jake Muzzin;4000000;LAK
Matt Greene;2500000;LAK
Brayden McNabb;1700000;LAK
Tom Gilbert;1400000;LAK
Rob Scuderi;1125000;LAK
Jonathan Quick;5800000;LAK
Jeff Zatkoff;900000;LAK
Zach Parise;7538000;MIN
Mikko Koivu;6750000;MIN
Jason Pominville;5600000;MIN
Eric Staal;3500000;MIN
Charlie Coyle;3200000;MIN
Mikael Granlund;3000000;MIN
Nino Niederreiter;2667000;MIN
Jason Zucker;2000000;MIN
Chris Stewart;1150000;MIN
Erik Haula;1000000;MIN
Ryan Carter;0;MIN
David Jones;0;MIN
Ryan Suter;7538000;MIN
Jared Spurgeon;5188000;MIN
Jonas Brodin;4167000;MIN
Marco Scandella;4000000;MIN
Matt Dumba;2550000;MIN
Victor Bartley;650000;MIN
Nate Prosser;625000;MIN
Devan Dubnyk;4333000;MIN
Darcy Kuemper;1550000;MIN
Tomas Plekanec;6000000;MTL
Alexander Radulov;5750000;MTL
Max Pacioretty;4500000;MTL
Andrew Shaw;3900000;MTL
Brendan Gallagher;3750000;MTL
David Desharnais;3500000;MTL
Alex Galchenyuk;2800000;MTL
Torrey Mitchell;1200000;MTL
Paul Byron;1167000;MTL
Brian Flynn;950000;MTL
Phillip Danault;912000;MTL
Daniel Carr;725000;MTL
Sven Andrighetto;650000;MTL
Stefan Matteau;613000;MTL
Bobby Farnham;575000;MTL
Mike Brown;0;MTL
Lucas Lessio;0;MTL
Shea Weber;7857000;MTL
Andrei Markov;5750000;MTL
Jeff Petry;5500000;MTL
Alexei Emelin;4099999;MTL
Nathan Beaulieu;1000000;MTL
Greg Pateryn;800000;MTL
Mark Barberio;750000;MTL
Carey Price;6500000;MTL
Al Montoya;950000;MTL
Filip Forsberg;6000000;NAS
James Neal;5000000;NAS
Mike Fisher;4400000;NAS
Craig Smith;4250000;NAS
Ryan Johansen;4000000;NAS
Colin Wilson;3938000;NAS
Mike Ribeiro;3500000;NAS
Calle Jarnkrok;2000000;NAS
Viktor Arvidsson;650000;NAS
Miikka Salomaki;613000;NAS
Austin Watson;575000;NAS
Cody Hodgson;0;NAS
P.K. Subban;9000000;NAS
Roman Josi;4000000;NAS
Mattias Ekholm;3750000;NAS
Ryan Ellis;2500000;NAS
Matthew Carle;700000;NAS
Anthony Bitetto;613000;NAS
Petter Granberg;613000;NAS
Yannick Weber;575000;NAS
Barret Jackman;0;NAS
Pekka Rinne;7000000;NAS
Taylor Hall;6000000;NJD
Travis Zajac;5750000;NJD
Michael Cammalleri;5000000;NJD
Ryane Clowe;4850000;NJD
Kyle Palmieri;4650000;NJD
Marc Savard;4021000;NJD
Adam Henrique;4000000;NJD
Devante Smith-Pelly;1300000;NJD
Vernon Fiddler;1250000;NJD
Jacob Josefson;1100000;NJD
Sergey Kalinin;800000;NJD
Beau Bennett;725000;NJD
Reid Boucher;715000;NJD
Luke Gazdic;700000;NJD
Tyler Kennedy;0;NJD
Tuomo Ruutu;0;NJD
Jiri Tlusty;0;NJD
Patrik Elias;0;NJD
Andy Greene;5000000;NJD
Ben Lovejoy;2667000;NJD
John Moore;1667000;NJD
Jon Merrill;1137000;NJD
Damon Severson;888000;NJD
Brandon Gormley;650000;NJD
Cory Schneider;6000000;NJD
Keith Kinkaid;725000;NJD
John Tavares;5500000;NYI
Andrew Ladd;5500000;NYI
Mikhail Grabovski;5000000;NYI
Nikolay Kulemin;4187999;NYI
Anders Lee;3750000;NYI
Casey Cizikas;3350000;NYI
Josh Bailey;3300000;NYI
Cal Clutterbuck;2750000;NYI
Brock Nelson;2500000;NYI
Jason Chimera;2250000;NYI
P Parenteau;1250000;NYI
Shane Prince;850000;NYI
Eric Boulton;575000;NYI
Steve Bernier;0;NYI
Stephen Gionta;0;NYI
Ryan Strome;0;NYI
Johnny Boychuk;6000000;NYI
Nick Leddy;5500000;NYI
Travis Hamonic;3857000;NYI
Thomas Hickey;2200000;NYI
Calvin de Haan;1967000;NYI
Adam Pelech;925000;NYI
Marek Zidlicky;0;NYI
Jaroslav Halak;4500000;NYI
Thomas Greiss;1500000;NYI
Jean-Francois Berube;675000;NYI
Rick Nash;7800000;NYR
Derek Stepan;6500000;NYR
Chris Kreider;4625000;NYR
Mats Zuccarello;4500000;NYR
Jimmy Vesey;3775000;NYR
J.T. Miller;2625000;NYR
Mika Zibanejad;2625000;NYR
Kevin Hayes;2600000;NYR
Michael Grabner;1650000;NYR
Tanner Glass;1450000;NYR
Brandon Pirri;1100000;NYR
Jesper Fast;950000;NYR
Oscar Lindberg;650000;NYR
Nathan Gerbe;600000;NYR
Josh Jooris;600000;NYR
Maxim Lapierre;0;NYR
Marc Staal;5700000;NYR
Dan Girardi;5500000;NYR
Ryan McDonagh;4700000;NYR
Kevin Klein;2900000;NYR
Nick Holden;1650000;NYR
Dylan McIlrath;800000;NYR
Adam Clendening;600000;NYR
Dan Boyle;0;NYR
Henrik Lundqvist;8500000;NYR
Antti Raanta;1000000;NYR
Bobby Ryan;7250000;OTT
Mike Hoffman;5188000;OTT
Derick Brassard;5000000;OTT
Clarke MacArthur;4650000;OTT
Mark Stone;3500000;OTT
Kyle Turris;3500000;OTT
Zack Smith;1887000;OTT
Chris Neil;1500000;OTT
Curtis Lazar;1254000;OTT
Chris Kelly;900000;OTT
Jean-Gabriel Pageau;900000;OTT
Dion Phaneuf;7000000;OTT
Erik Karlsson;6500000;OTT
Marc Methot;4900000;OTT
Cody Ceci;2800000;OTT
Mark Borowiecki;1100000;OTT
Chris Wideman;800000;OTT
Craig Anderson;4200000;OTT
Andrew Hammond;1350000;OTT
Claude Giroux;8275000;PHI
Jakub Voracek;8250000;PHI
Brayden Schenn;5125000;PHI
Sean Couturier;4333000;PHI
Wayne Simmonds;3975000;PHI
Matt Read;3625000;PHI
Michael Raffl;2350000;PHI
Dale Weise;2350000;PHI
Scott Laughton;1076000;PHI
Boyd Gordon;950000;PHI
Chris VandeVelde;713000;PHI
Pierre-Edouard Bellemare;713000;PHI
Jordan Weal;650000;PHI
R.J. Umberger;0;PHI
Mark Streit;5250000;PHI
Michael Del Zotto;3875000;PHI
Radko Gudas;3350000;PHI
Nick Schultz;2250000;PHI
Shayne Gostisbehere;1421000;PHI
Brandon Manning;975000;PHI
Steve Mason;4099999;PHI
Michal Neuvirth;1625000;PHI
Ray Emery;0;PHI
Evgeni Malkin;9500000;PIT
Sidney Crosby;8700000;PIT
Phil Kessel;6800000;PIT
Patric Hornqvist;4250000;PIT
Carl Hagelin;4000000;PIT
Chris Kunitz;3850000;PIT
Pascal Dupuis;3750000;PIT
Eric Fehr;2000000;PIT
Nick Bonino;1900000;PIT
Matt Cullen;1000000;PIT
Conor Sheary;667000;PIT
Bryan Rust;640000;PIT
Tom Kuhnhackl;625000;PIT
Kevin Porter;575000;PIT
Kris Letang;7250000;PIT
Olli Maatta;4083000;PIT
Trevor Daley;3300000;PIT
Ian Cole;2100000;PIT
Justin Schultz;1400000;PIT
Brian Dumoulin;800000;PIT
David Warsofsky;575000;PIT
Marc-Andre Fleury;5750000;PIT
Matthew Murray;894000;PIT
Joe Thornton;6750000;SJS
Patrick Marleau;6667000;SJS
Logan Couture;6000000;SJS
Joe Pavelski;6000000;SJS
Mikkel Boedker;4000000;SJS
Joel Ward;3275000;SJS
Tomas Hertl;3000000;SJS
Tommy Wingels;2475000;SJS
Melker Karlsson;1625000;SJS
Joonas Donskoi;1137000;SJS
Chris Tierney;894000;SJS
Matt Nieto;735000;SJS
Dainius Zubrus;0;SJS
Brent Burns;5760000;SJS
Paul Martin;4850000;SJS
Marc-Edouard Vlasic;4250000;SJS
Justin Braun;3800000;SJS
Brenden Dillon;3270000;SJS
David Schlemko;2100000;SJS
Dylan DeMelo;650000;SJS
Martin Jones;3000000;SJS
Vladimir Tarasenko;7500000;STL
Paul Stastny;7000000;STL
Alexander Steen;5800000;STL
Jaden Schwartz;5350000;STL
Jori Lehtera;4700000;STL
David Perron;3750000;STL
Patrik Berglund;3700000;STL
Ryan Reaves;1125000;STL
Robby Fabbri;1107000;STL
Dmitrij Jaskin;1000000;STL
Kyle Brodziak;950000;STL
Scottie Upshall;900000;STL
Landon Ferraro;700000;STL
Magnus Paajarvi;700000;STL
Eric Nystrom;0;STL
Chris Porter;0;STL
Alex Pietrangelo;6500000;STL
Jay Bouwmeester;5400000;STL
Kevin Shattenkirk;4250000;STL
Carl Gunnarsson;2900000;STL
Joel Edmundson;1050000;STL
Robert Bortuzzo;1050000;STL
Colton Parayko;925000;STL
Petteri Lindbohm;700000;STL
Mike Weber;0;STL
Jake Allen;2350000;STL
Carter Hutton;1125000;STL
Steven Stamkos;8500000;TBL
Ryan Callahan;5800000;TBL
Valtteri Filppula;5000000;TBL
Alex Killorn;4450000;TBL
Tyler Johnson;3333000;TBL
Ondrej Palat;3333000;TBL
Jonathan Drouin;3194000;TBL
Brian Boyle;2000000;TBL
Vladislav Namestnikov;1938000;TBL
J Brown;1250000;TBL
Erik Condra;1250000;TBL
Cedric Paquette;812000;TBL
Joel Vermin;575000;TBL
Nikita Kucherov;0;TBL
Jason Garrison;4600000;TBL
Anton Stralman;4500000;TBL
Victor Hedman;4000000;TBL
Braydon Coburn;3700000;TBL
Andrej Sustr;1450000;TBL
Nikita Nesterov;0;TBL
James Wisniewski;0;TBL
Ben Bishop;5950000;TBL
Andrei Vasilevskiy;1475000;TBL
Nathan Horton;5300000;TOR
Joffrey Lupul;5250000;TOR
Brooks Laich;4500000;TOR
Nazem Kadri;4500000;TOR
James van Riemsdyk;4250000;TOR
Tyler Bozak;4200000;TOR
Milan Michalek;4000000;TOR
Auston Matthews;3775000;TOR
Leo Komarov;2950000;TOR
Colin Greening;2650000;TOR
Matt Martin;2500000;TOR
Mitchell Marner;1744000;TOR
William Nylander;1744000;TOR
Peter Holland;1300000;TOR
Brad Boyes;0;TOR
Brandon Prust;0;TOR
Morgan Rielly;5000000;TOR
Jake Gardiner;4050000;TOR
Stephane Robidas;3000000;TOR
Roman Polak;2250000;TOR
Nikita Zaitsev;1775000;TOR
Martin Marincin;1250000;TOR
Matt Hunwick;1200000;TOR
Frank Corrado;600000;TOR
Frederik Andersen;5000000;TOR
Jhonas Enroth;750000;TOR
Daniel Sedin;7000000;VAN
Henrik Sedin;7000000;VAN
Loui Eriksson;6000000;VAN
Alexandre Burrows;4500000;VAN
Brandon Sutter;4375000;VAN
Derek Dorsett;2650000;VAN
Jannik Hansen;2500000;VAN
Sven Baertschi;1850000;VAN
Bo Horvat;1744000;VAN
Jake Virtanen;1744000;VAN
Markus Granlund;900000;VAN
Emerson Etem;775000;VAN
Alexander Edler;5000000;VAN
Christopher Tanev;4450000;VAN
Luca Sbisa;3600000;VAN
Erik Gudbranson;3500000;VAN
Philip Larsen;1024999;VAN
Ben Hutton;925000;VAN
Nikita Tryamkin;925000;VAN
Alex Biega;750000;VAN
Matt Bartkowski;0;VAN
Ryan Miller;6000000;VAN
Jacob Markstrom;1550000;VAN
Alex Ovechkin;9538000;WAS
Nicklas Backstrom;6700000;WAS
Marcus Johansson;4583000;WAS
T.J. Oshie;4175000;WAS
Lars Eller;3500000;WAS
Justin Williams;3250000;WAS
Evgeny Kuznetsov;3000000;WAS
Daniel Winnik;2250000;WAS
Tom Wilson;2000000;WAS
Jay Beagle;1750000;WAS
Andre Burakovsky;894000;WAS
Brett Connolly;850000;WAS
Stanislav Galiev;575000;WAS
Brad Malone;575000;WAS
Mike Richards;0;WAS
Matt Niskanen;5750000;WAS
Brooks Orpik;5500000;WAS
John Carlson;3967000;WAS
Karl Alzner;2800000;WAS
Nate Schmidt;812000;WAS
Taylor Chorney;800000;WAS
Dmitry Orlov;0;WAS
Braden Holtby;6100000;WAS
Philipp Grubauer;750000;WAS
Mark Scheifele;6125000;WPG
Blake Wheeler;5600000;WPG
Bryan Little;4700000;WPG
Drew Stafford;4350000;WPG
Patrik Laine;3575000;WPG
Mathieu Perreault;3000000;WPG
Shawn Matthias;2125000;WPG
Nikolaj Ehlers;1594000;WPG
Alex Burmistrov;1550000;WPG
Chris Thorburn;1200000;WPG
Adam Lowry;1125000;WPG
Joel Armia;925000;WPG
Andrew Copp;925000;WPG
Marko Dano;925000;WPG
Quinton Howden;650000;WPG
Anthony Peluso;96000;WPG
Dustin Byfuglien;7600000;WPG
Toby Enstrom;5750000;WPG
Tyler Myers;5500000;WPG
Mark Stuart;2625000;WPG
Paul Postma;887000;WPG
Ben Chiarot;850000;WPG
Brian Strait;600000;WPG
Jacob Trouba;0;WPG
Ondrej Pavelec;3900000;WPG
Michael Hutchinson;1150000;WPG
